reward,step_time,total_stopped,total_wait_time
-5.0,2700.0,14,176.0
17.0,2705.0,12,209.0
-33.0,2710.0,16,210.0
-1.0,2715.0,15,237.0
-27.0,2720.0,15,289.0
-52.0,2725.0,13,274.0
15.0,2730.0,13,276.0
-2.0,2735.0,16,244.0
32.0,2740.0,14,268.0
-24.0,2745.0,14,258.0
10.0,2750.0,12,237.0
21.0,2755.0,27,236.0
1.0,2760.0,15,262.0
-26.0,2765.0,13,259.0
3.0,2770.0,14,249.0
10.0,2775.0,15,258.0
-9.0,2780.0,13,217.0
41.0,2785.0,13,211.0
6.0,2790.0,14,232.0
-21.0,2795.0,9,215.0
17.0,2800.0,19,225.0
-10.0,2805.0,12,242.0
-17.0,2810.0,15,236.0
6.0,2815.0,13,230.0
6.0,2820.0,16,246.0
-16.0,2825.0,17,303.0
-57.0,2830.0,14,310.0
-7.0,2835.0,15,285.0
25.0,2840.0,13,319.0
-34.0,2845.0,19,287.0
32.0,2850.0,18,253.0
34.0,2855.0,16,298.0
-45.0,2860.0,15,300.0
-2.0,2865.0,14,301.0
-1.0,2870.0,14,274.0
27.0,2875.0,15,321.0
-47.0,2880.0,15,356.0
-35.0,2885.0,13,313.0
43.0,2890.0,20,256.0
57.0,2895.0,12,269.0
-13.0,2900.0,15,284.0
-15.0,2905.0,11,255.0
29.0,2910.0,14,218.0
37.0,2915.0,16,225.0
-7.0,2920.0,14,211.0
14.0,2925.0,13,234.0
-23.0,2930.0,12,241.0
-7.0,2935.0,25,290.0
-49.0,2940.0,14,290.0
0.0,2945.0,15,314.0
-24.0,2950.0,15,308.0
6.0,2955.0,13,297.0
11.0,2960.0,14,289.0
8.0,2965.0,17,312.0
-23.0,2970.0,19,352.0
-40.0,2975.0,13,378.0
-26.0,2980.0,17,346.0
32.0,2985.0,17,356.0
-10.0,2990.0,17,396.0
-40.0,2995.0,17,401.0
-5.0,3000.0,22,423.0
-22.0,3005.0,22,462.0
-39.0,3010.0,19,497.0
-35.0,3015.0,19,487.0
10.0,3020.0,19,507.0
-20.0,3025.0,27,501.0
6.0,3030.0,18,474.0
27.0,3035.0,23,443.0
31.0,3040.0,23,489.0
-46.0,3045.0,21,509.0
-20.0,3050.0,17,510.0
-1.0,3055.0,14,475.0
35.0,3060.0,16,414.0
61.0,3065.0,18,347.0
67.0,3070.0,22,393.0
-46.0,3075.0,15,412.0
-19.0,3080.0,20,402.0
10.0,3085.0,16,401.0
1.0,3090.0,17,428.0
-27.0,3095.0,19,415.0
13.0,3100.0,16,399.0
16.0,3105.0,19,404.0
-5.0,3110.0,14,389.0
