reward,step_time,total_stopped,total_wait_time
-13.0,1445.0,6,89.0
-15.0,1450.0,4,44.0
45.0,1455.0,9,72.0
-28.0,1460.0,8,74.0
-2.0,1465.0,6,70.0
4.0,1470.0,6,81.0
-11.0,1475.0,2,66.0
15.0,1480.0,6,52.0
14.0,1485.0,2,24.0
28.0,1490.0,4,26.0
-2.0,1495.0,0,9.0
17.0,1500.0,0,0.0
9.0,1505.0,5,18.0
-18.0,1510.0,6,46.0
-28.0,1515.0,6,49.0
-3.0,1520.0,2,40.0
9.0,1525.0,3,24.0
16.0,1530.0,3,16.0
8.0,1535.0,3,26.0
-10.0,1540.0,1,11.0
15.0,1545.0,2,21.0
-10.0,1550.0,8,39.0
-18.0,1555.0,7,75.0
-36.0,1560.0,7,88.0
-13.0,1565.0,3,69.0
19.0,1570.0,5,58.0
11.0,1575.0,3,54.0
4.0,1580.0,7,72.0
-18.0,1585.0,5,47.0
25.0,1590.0,5,47.0
0.0,1595.0,2,31.0
16.0,1600.0,8,41.0
-10.0,1605.0,7,51.0
-10.0,1610.0,6,63.0
-12.0,1615.0,5,74.0
-11.0,1620.0,5,92.0
-18.0,1625.0,6,72.0
20.0,1630.0,4,73.0
-1.0,1635.0,5,39.0
34.0,1640.0,7,74.0
-35.0,1645.0,9,111.0
-37.0,1650.0,11,125.0
-14.0,1655.0,7,125.0
0.0,1660.0,8,116.0
9.0,1665.0,2,78.0
38.0,1670.0,4,40.0
38.0,1675.0,5,25.0
15.0,1680.0,3,33.0
-8.0,1685.0,5,41.0
-8.0,1690.0,2,39.0
2.0,1695.0,4,13.0
26.0,1700.0,10,48.0
-35.0,1705.0,7,75.0
-27.0,1710.0,9,104.0
-29.0,1715.0,5,101.0
3.0,1720.0,9,103.0
-2.0,1725.0,5,89.0
14.0,1730.0,3,67.0
22.0,1735.0,2,29.0
38.0,1740.0,1,6.0
23.0,1745.0,9,31.0
-25.0,1750.0,8,61.0
-30.0,1755.0,7,77.0
-16.0,1760.0,5,76.0
1.0,1765.0,6,73.0
3.0,1770.0,4,71.0
2.0,1775.0,4,70.0
1.0,1780.0,3,31.0
39.0,1785.0,1,7.0
24.0,1790.0,4,18.0
-11.0,1795.0,7,51.0
-33.0,1800.0,6,54.0
-3.0,1805.0,6,76.0
-22.0,1810.0,2,61.0
15.0,1815.0,4,40.0
21.0,1820.0,4,23.0
17.0,1825.0,2,23.0
0.0,1830.0,2,33.0
-10.0,1835.0,0,0.0
