reward,step_time,total_stopped,total_wait_time
32.0,2515.0,14,289.0
-15.0,2520.0,16,341.0
-52.0,2525.0,16,391.0
-50.0,2530.0,13,422.0
-31.0,2535.0,15,463.0
-41.0,2540.0,17,430.0
33.0,2545.0,23,447.0
-17.0,2550.0,17,407.0
40.0,2555.0,13,428.0
-21.0,2560.0,13,408.0
20.0,2565.0,12,352.0
56.0,2570.0,12,348.0
4.0,2575.0,25,381.0
-33.0,2580.0,19,439.0
-58.0,2585.0,13,435.0
4.0,2590.0,15,445.0
-10.0,2595.0,12,372.0
73.0,2600.0,12,238.0
134.0,2605.0,14,250.0
-12.0,2610.0,13,271.0
-21.0,2615.0,11,275.0
-4.0,2620.0,14,290.0
-15.0,2625.0,13,258.0
32.0,2630.0,11,290.0
-32.0,2635.0,13,287.0
3.0,2640.0,11,327.0
-40.0,2645.0,13,351.0
-24.0,2650.0,11,289.0
62.0,2655.0,11,201.0
88.0,2660.0,13,149.0
52.0,2665.0,18,169.0
-20.0,2670.0,14,210.0
-41.0,2675.0,11,226.0
-16.0,2680.0,6,175.0
51.0,2685.0,11,169.0
6.0,2690.0,11,224.0
-55.0,2695.0,15,286.0
-62.0,2700.0,9,299.0
-13.0,2705.0,11,318.0
-19.0,2710.0,13,377.0
-59.0,2715.0,10,310.0
67.0,2720.0,12,347.0
-37.0,2725.0,16,374.0
-27.0,2730.0,14,431.0
-57.0,2735.0,12,467.0
-36.0,2740.0,10,371.0
96.0,2745.0,12,269.0
102.0,2750.0,10,182.0
87.0,2755.0,16,205.0
-23.0,2760.0,13,229.0
-24.0,2765.0,12,220.0
9.0,2770.0,9,229.0
-9.0,2775.0,15,264.0
-35.0,2780.0,13,305.0
-41.0,2785.0,14,318.0
-13.0,2790.0,14,362.0
-44.0,2795.0,15,437.0
-75.0,2800.0,16,513.0
-76.0,2805.0,11,535.0
-22.0,2810.0,11,431.0
104.0,2815.0,17,389.0
42.0,2820.0,13,435.0
-46.0,2825.0,16,445.0
-10.0,2830.0,19,473.0
-28.0,2835.0,15,411.0
62.0,2840.0,17,454.0
-43.0,2845.0,22,464.0
-10.0,2850.0,10,372.0
92.0,2855.0,14,288.0
84.0,2860.0,16,245.0
43.0,2865.0,17,297.0
-52.0,2870.0,14,326.0
-29.0,2875.0,15,329.0
-3.0,2880.0,18,328.0
1.0,2885.0,20,417.0
-89.0,2890.0,16,461.0
-44.0,2895.0,11,431.0
30.0,2900.0,15,466.0
-35.0,2905.0,16,423.0
43.0,2910.0,13,338.0
85.0,2915.0,17,398.0
-60.0,2920.0,15,447.0
-49.0,2925.0,12,475.0
-28.0,2930.0,16,513.0
-38.0,2935.0,21,474.0
39.0,2940.0,14,524.0
-50.0,2945.0,17,552.0
-28.0,2950.0,13,472.0
80.0,2955.0,17,424.0
48.0,2960.0,16,484.0
-60.0,2965.0,17,503.0
-19.0,2970.0,21,541.0
-38.0,2975.0,19,609.0
-68.0,2980.0,15,640.0
-31.0,2985.0,16,684.0
-44.0,2990.0,13,625.0
59.0,2995.0,16,509.0
116.0,3000.0,13,566.0
-57.0,3005.0,13,440.0
126.0,3010.0,15,460.0
-20.0,3015.0,20,520.0
-60.0,3020.0,17,576.0
-56.0,3025.0,23,597.0
-21.0,3030.0,16,634.0
-37.0,3035.0,12,530.0
104.0,3040.0,18,432.0
98.0,3045.0,15,476.0
-44.0,3050.0,13,416.0
60.0,3055.0,18,306.0
110.0,3060.0,13,277.0
29.0,3065.0,11,259.0
18.0,3070.0,9,244.0
15.0,3075.0,13,210.0
34.0,3080.0,16,233.0
