reward,step_time,total_stopped,total_wait_time
-42.0,1915.0,16,313.0
-32.0,1920.0,15,303.0
10.0,1925.0,19,301.0
2.0,1930.0,16,332.0
-31.0,1935.0,13,308.0
24.0,1940.0,13,323.0
-15.0,1945.0,25,406.0
-83.0,1950.0,15,376.0
30.0,1955.0,12,370.0
6.0,1960.0,13,338.0
32.0,1965.0,17,335.0
3.0,1970.0,16,345.0
-10.0,1975.0,13,302.0
43.0,1980.0,14,291.0
11.0,1985.0,15,303.0
-12.0,1990.0,19,378.0
-75.0,1995.0,19,465.0
-87.0,2000.0,24,578.0
-113.0,2005.0,18,547.0
31.0,2010.0,16,451.0
96.0,2015.0,17,417.0
34.0,2020.0,18,399.0
18.0,2025.0,20,459.0
-60.0,2030.0,17,443.0
16.0,2035.0,24,354.0
89.0,2040.0,16,304.0
50.0,2045.0,19,376.0
-72.0,2050.0,16,378.0
-2.0,2055.0,14,330.0
48.0,2060.0,11,299.0
31.0,2065.0,14,285.0
14.0,2070.0,18,274.0
11.0,2075.0,13,297.0
-23.0,2080.0,17,284.0
13.0,2085.0,12,291.0
-7.0,2090.0,17,292.0
-1.0,2095.0,15,296.0
-4.0,2100.0,18,332.0
-36.0,2105.0,16,329.0
3.0,2110.0,14,257.0
72.0,2115.0,16,278.0
-21.0,2120.0,13,277.0
1.0,2125.0,26,308.0
-31.0,2130.0,16,319.0
-11.0,2135.0,11,239.0
80.0,2140.0,13,224.0
15.0,2145.0,12,226.0
-2.0,2150.0,15,239.0
-13.0,2155.0,10,238.0
1.0,2160.0,10,167.0
71.0,2165.0,12,179.0
-12.0,2170.0,14,168.0
11.0,2175.0,12,176.0
-8.0,2180.0,11,180.0
-4.0,2185.0,9,145.0
35.0,2190.0,5,136.0
9.0,2195.0,10,142.0
-6.0,2200.0,7,117.0
25.0,2205.0,8,118.0
-1.0,2210.0,7,103.0
15.0,2215.0,21,128.0
-25.0,2220.0,15,202.0
-74.0,2225.0,18,290.0
-88.0,2230.0,20,382.0
-92.0,2235.0,17,414.0
-32.0,2240.0,14,373.0
41.0,2245.0,11,366.0
7.0,2250.0,12,334.0
32.0,2255.0,18,307.0
27.0,2260.0,22,325.0
-18.0,2265.0,14,299.0
26.0,2270.0,15,281.0
18.0,2275.0,12,221.0
60.0,2280.0,10,229.0
-8.0,2285.0,18,263.0
-34.0,2290.0,14,271.0
-8.0,2295.0,18,293.0
-22.0,2300.0,12,304.0
-11.0,2305.0,21,276.0
28.0,2310.0,8,220.0
56.0,2315.0,14,183.0
37.0,2320.0,12,186.0
-3.0,2325.0,11,199.0
-13.0,2330.0,12,197.0
2.0,2335.0,12,246.0
-49.0,2340.0,14,281.0
-35.0,2345.0,11,272.0
9.0,2350.0,15,220.0
52.0,2355.0,7,167.0
53.0,2360.0,13,125.0
42.0,2365.0,13,187.0
-62.0,2370.0,16,267.0
-80.0,2375.0,20,353.0
-86.0,2380.0,15,375.0
-22.0,2385.0,19,409.0
-34.0,2390.0,14,408.0
1.0,2395.0,23,345.0
63.0,2400.0,14,321.0
24.0,2405.0,12,247.0
74.0,2410.0,14,221.0
26.0,2415.0,15,241.0
-20.0,2420.0,11,204.0
37.0,2425.0,10,233.0
-29.0,2430.0,13,230.0
3.0,2435.0,15,282.0
-52.0,2440.0,21,360.0
-78.0,2445.0,12,335.0
25.0,2450.0,17,313.0
22.0,2455.0,15,323.0
-10.0,2460.0,14,316.0
7.0,2465.0,13,348.0
-32.0,2470.0,19,416.0
-68.0,2475.0,18,420.0
-4.0,2480.0,11,358.0
62.0,2485.0,19,284.0
74.0,2490.0,14,322.0
-38.0,2495.0,13,316.0
6.0,2500.0,16,310.0
6.0,2505.0,20,323.0
-13.0,2510.0,24,430.0
-107.0,2515.0,18,482.0
-52.0,2520.0,20,490.0
-8.0,2525.0,15,454.0
36.0,2530.0,19,440.0
14.0,2535.0,15,374.0
66.0,2540.0,20,386.0
-12.0,2545.0,17,381.0
5.0,2550.0,16,334.0
47.0,2555.0,16,333.0
1.0,2560.0,12,265.0
68.0,2565.0,10,273.0
-8.0,2570.0,9,227.0
46.0,2575.0,22,195.0
32.0,2580.0,13,224.0
-29.0,2585.0,11,233.0
-9.0,2590.0,12,217.0
16.0,2595.0,11,212.0
5.0,2600.0,10,150.0
62.0,2605.0,11,196.0
-46.0,2610.0,17,264.0
-68.0,2615.0,11,264.0
0.0,2620.0,18,271.0
-7.0,2625.0,9,267.0
4.0,2630.0,12,237.0
30.0,2635.0,13,269.0
-32.0,2640.0,8,223.0
46.0,2645.0,12,142.0
81.0,2650.0,12,180.0
-38.0,2655.0,9,179.0
1.0,2660.0,7,144.0
35.0,2665.0,20,174.0
-30.0,2670.0,13,239.0
-65.0,2675.0,10,206.0
33.0,2680.0,11,170.0
36.0,2685.0,10,178.0
-8.0,2690.0,12,203.0
-25.0,2695.0,7,180.0
23.0,2700.0,9,108.0
72.0,2705.0,11,139.0
-31.0,2710.0,14,167.0
-28.0,2715.0,9,157.0
10.0,2720.0,11,116.0
41.0,2725.0,11,158.0
-42.0,2730.0,7,174.0
-16.0,2735.0,11,181.0
-7.0,2740.0,9,184.0
-3.0,2745.0,12,207.0
-23.0,2750.0,7,165.0
42.0,2755.0,22,218.0
-53.0,2760.0,14,257.0
-39.0,2765.0,13,294.0
-37.0,2770.0,10,259.0
35.0,2775.0,13,238.0
21.0,2780.0,10,211.0
27.0,2785.0,6,118.0
93.0,2790.0,12,111.0
7.0,2795.0,12,171.0
-60.0,2800.0,13,177.0
-6.0,2805.0,7,148.0
29.0,2810.0,7,113.0
35.0,2815.0,8,109.0
4.0,2820.0,12,168.0
-59.0,2825.0,16,234.0
-66.0,2830.0,12,234.0
0.0,2835.0,15,243.0
-9.0,2840.0,15,318.0
-75.0,2845.0,23,325.0
-7.0,2850.0,11,267.0
58.0,2855.0,9,244.0
23.0,2860.0,9,164.0
80.0,2865.0,13,174.0
-10.0,2870.0,9,175.0
-1.0,2875.0,9,166.0
9.0,2880.0,14,194.0
-28.0,2885.0,9,176.0
18.0,2890.0,15,174.0
2.0,2895.0,13,219.0
-45.0,2900.0,13,238.0
-19.0,2905.0,11,236.0
2.0,2910.0,13,280.0
-44.0,2915.0,12,287.0
-7.0,2920.0,12,280.0
7.0,2925.0,11,221.0
59.0,2930.0,10,134.0
87.0,2935.0,20,153.0
-19.0,2940.0,13,198.0
-45.0,2945.0,9,204.0
-6.0,2950.0,12,189.0
15.0,2955.0,12,182.0
7.0,2960.0,15,197.0
-15.0,2965.0,11,198.0
-1.0,2970.0,12,212.0
-14.0,2975.0,14,232.0
-20.0,2980.0,20,291.0
-59.0,2985.0,12,300.0
-9.0,2990.0,13,266.0
34.0,2995.0,11,264.0
2.0,3000.0,13,236.0
28.0,3005.0,15,189.0
47.0,3010.0,15,237.0
-48.0,3015.0,14,264.0
-27.0,3020.0,11,246.0
18.0,3025.0,24,298.0
-52.0,3030.0,14,319.0
-21.0,3035.0,13,295.0
24.0,3040.0,11,196.0
99.0,3045.0,15,243.0
-47.0,3050.0,12,281.0
-38.0,3055.0,10,272.0
9.0,3060.0,12,232.0
40.0,3065.0,14,190.0
42.0,3070.0,15,213.0
-23.0,3075.0,12,221.0
-8.0,3080.0,12,242.0
-21.0,3085.0,9,205.0
37.0,3090.0,11,221.0
-16.0,3095.0,17,258.0
-37.0,3100.0,14,281.0
-23.0,3105.0,14,260.0
21.0,3110.0,14,234.0
26.0,3115.0,23,244.0
-10.0,3120.0,11,268.0
-24.0,3125.0,10,256.0
12.0,3130.0,17,281.0
-25.0,3135.0,15,294.0
-13.0,3140.0,13,240.0
54.0,3145.0,9,232.0
8.0,3150.0,12,184.0
48.0,3155.0,12,215.0
-31.0,3160.0,17,250.0
-35.0,3165.0,16,322.0
-72.0,3170.0,16,350.0
-28.0,3175.0,10,306.0
44.0,3180.0,13,261.0
45.0,3185.0,13,253.0
8.0,3190.0,11,222.0
31.0,3195.0,12,235.0
-13.0,3200.0,8,194.0
41.0,3205.0,21,159.0
35.0,3210.0,10,173.0
-14.0,3215.0,11,167.0
6.0,3220.0,8,170.0
-3.0,3225.0,7,140.0
30.0,3230.0,14,173.0
-33.0,3235.0,11,200.0
-27.0,3240.0,14,202.0
-2.0,3245.0,12,200.0
2.0,3250.0,17,252.0
-52.0,3255.0,16,314.0
-62.0,3260.0,16,331.0
-17.0,3265.0,9,320.0
11.0,3270.0,13,308.0
12.0,3275.0,18,319.0
-11.0,3280.0,16,305.0
14.0,3285.0,18,347.0
-42.0,3290.0,14,349.0
-2.0,3295.0,27,357.0
-8.0,3300.0,16,360.0
-3.0,3305.0,15,362.0
-2.0,3310.0,13,308.0
54.0,3315.0,18,329.0
-21.0,3320.0,14,325.0
4.0,3325.0,13,327.0
-2.0,3330.0,16,288.0
39.0,3335.0,16,316.0
-28.0,3340.0,17,304.0
12.0,3345.0,13,271.0
33.0,3350.0,14,292.0
-21.0,3355.0,10,251.0
41.0,3360.0,15,215.0
36.0,3365.0,16,224.0
-9.0,3370.0,13,214.0
10.0,3375.0,15,268.0
-54.0,3380.0,12,273.0
-5.0,3385.0,23,243.0
30.0,3390.0,12,211.0
32.0,3395.0,15,211.0
0.0,3400.0,14,226.0
-15.0,3405.0,13,206.0
20.0,3410.0,17,255.0
-49.0,3415.0,13,279.0
-24.0,3420.0,13,293.0
-14.0,3425.0,16,321.0
-28.0,3430.0,22,394.0
-73.0,3435.0,13,409.0
-15.0,3440.0,16,387.0
22.0,3445.0,11,328.0
59.0,3450.0,15,255.0
73.0,3455.0,15,276.0
-21.0,3460.0,16,339.0
-63.0,3465.0,13,310.0
29.0,3470.0,9,295.0
15.0,3475.0,22,265.0
30.0,3480.0,11,282.0
-17.0,3485.0,12,249.0
33.0,3490.0,13,206.0
43.0,3495.0,14,246.0
-40.0,3500.0,14,262.0
-16.0,3505.0,14,310.0
-48.0,3510.0,16,311.0
-1.0,3515.0,12,265.0
46.0,3520.0,17,284.0
-19.0,3525.0,17,328.0
-44.0,3530.0,16,322.0
6.0,3535.0,17,277.0
45.0,3540.0,13,294.0
-17.0,3545.0,11,276.0
18.0,3550.0,16,256.0
20.0,3555.0,14,268.0
-12.0,3560.0,12,236.0
32.0,3565.0,25,277.0
-41.0,3570.0,18,367.0
-90.0,3575.0,15,375.0
-8.0,3580.0,17,372.0
3.0,3585.0,14,366.0
6.0,3590.0,15,347.0
19.0,3595.0,9,314.0
33.0,3600.0,10,181.0
133.0,3605.0,11,154.0
27.0,3610.0,10,140.0
14.0,3615.0,5,76.0
64.0,3620.0,11,116.0
-40.0,3625.0,8,116.0
0.0,3630.0,10,152.0
-36.0,3635.0,9,131.0
21.0,3640.0,10,139.0
-8.0,3645.0,10,131.0
8.0,3650.0,11,179.0
-48.0,3655.0,18,173.0
6.0,3660.0,12,200.0
-27.0,3665.0,10,197.0
3.0,3670.0,10,163.0
34.0,3675.0,13,201.0
-38.0,3680.0,9,220.0
-19.0,3685.0,10,232.0
-12.0,3690.0,11,179.0
53.0,3695.0,9,116.0
63.0,3700.0,16,162.0
-46.0,3705.0,13,223.0
-61.0,3710.0,11,221.0
2.0,3715.0,12,231.0
-10.0,3720.0,9,219.0
12.0,3725.0,10,154.0
65.0,3730.0,7,139.0
15.0,3735.0,10,111.0
28.0,3740.0,10,138.0
-27.0,3745.0,17,155.0
-17.0,3750.0,9,157.0
-2.0,3755.0,12,157.0
0.0,3760.0,13,195.0
-38.0,3765.0,10,200.0
-5.0,3770.0,9,163.0
37.0,3775.0,7,133.0
30.0,3780.0,13,155.0
-22.0,3785.0,9,155.0
0.0,3790.0,11,158.0
-3.0,3795.0,8,142.0
16.0,3800.0,13,133.0
9.0,3805.0,12,145.0
-12.0,3810.0,13,188.0
-43.0,3815.0,12,197.0
-9.0,3820.0,14,190.0
7.0,3825.0,14,235.0
-45.0,3830.0,13,269.0
-34.0,3835.0,21,292.0
-23.0,3840.0,12,286.0
6.0,3845.0,17,305.0
-19.0,3850.0,20,395.0
-90.0,3855.0,17,387.0
8.0,3860.0,16,396.0
-9.0,3865.0,14,374.0
